exception, save_state, search_for_vma, handle_mm_fault, restore_state, iret
494, 390, 2035, 380, 79, 270
508, 388, 1749, 386, 67, 268
509, 388, 2227, 382, 81, 271
510, 536, 4826, 1389, 73, 281
507, 394, 1581, 501, 77, 270
510, 390, 1897, 378, 81, 271
506, 390, 1877, 380, 67, 272
500, 390, 2182, 390, 69, 270
506, 388, 1763, 404, 67, 270
509, 388, 2229, 384, 69, 270
508, 390, 1723, 372, 83, 325
506, 388, 1606, 378, 77, 270
501, 390, 2229, 600, 183, 268
510, 394, 1843, 368, 79, 268
501, 388, 1920, 518, 69, 268
506, 396, 1761, 441, 67, 270
500, 392, 2074, 382, 81, 268
508, 392, 1798, 469, 69, 268
502, 388, 1625, 386, 71, 270
504, 388, 1791, 386, 67, 272
506, 390, 2344, 392, 71, 268
506, 390, 1854, 367, 79, 268
506, 392, 1661, 404, 81, 268
498, 431, 2230, 394, 73, 270
508, 390, 1792, 390, 82, 268
494, 390, 1696, 408, 69, 268
508, 392, 1777, 438, 71, 270
506, 394, 1863, 378, 82, 266
505, 396, 1869, 376, 81, 272
499, 386, 1601, 440, 77, 268
488, 390, 2248, 377, 69, 268
507, 386, 1757, 435, 69, 270
500, 388, 1663, 404, 71, 268
510, 390, 1741, 432, 79, 270
508, 394, 2145, 364, 75, 270
502, 390, 1842, 384, 81, 268
506, 396, 1619, 764, 77, 270
492, 388, 2161, 388, 69, 272
504, 388, 1810, 390, 77, 268
503, 388, 1707, 411, 69, 268
825, 685, 4202, 1294, 298, 648
502, 641, 4254, 1513, 81, 268
619, 386, 3336, 1467, 75, 453
508, 617, 4063, 886, 416, 268
507, 392, 2182, 423, 78, 270
510, 388, 2338, 603, 83, 278
508, 392, 1909, 382, 67, 272
506, 390, 2074, 416, 87, 268
500, 388, 2184, 386, 77, 272
508, 392, 2175, 384, 67, 270
508, 386, 1920, 384, 69, 264
509, 390, 2342, 386, 69, 268
509, 386, 1841, 394, 81, 268
502, 388, 1737, 468, 71, 268
508, 388, 1743, 394, 81, 268
510, 386, 7836, 414, 85, 270
510, 388, 2015, 376, 70, 270
510, 422, 2162, 376, 77, 268
500, 392, 3130, 1218, 71, 266
505, 390, 2615, 870, 69, 268
506, 390, 2137, 433, 69, 270
504, 390, 1726, 404, 69, 268
502, 386, 1802, 411, 67, 268
508, 388, 2017, 382, 69, 268
496, 392, 2210, 384, 77, 270
506, 390, 1641, 369, 81, 268
508, 394, 1679, 382, 75, 268
508, 388, 2031, 368, 81, 268
498, 390, 2027, 392, 71, 268
492, 388, 1812, 542, 80, 272
507, 392, 1804, 392, 67, 270
497, 435, 1989, 336, 71, 295
509, 392, 1841, 392, 71, 270
506, 392, 1727, 368, 73, 591
508, 388, 2486, 374, 71, 269
506, 388, 1733, 410, 85, 272
499, 388, 2556, 368, 81, 272
511, 393, 1856, 406, 69, 268
496, 390, 1704, 376, 77, 272
510, 390, 1734, 410, 81, 270
506, 390, 2047, 400, 75, 272
505, 392, 1993, 374, 75, 268
510, 390, 1635, 412, 73, 270
492, 390, 2279, 378, 71, 273
501, 386, 1908, 394, 67, 270
494, 394, 1645, 390, 69, 268
508, 386, 1968, 382, 71, 268
510, 392, 1771, 388, 71, 270
512, 390, 1865, 656, 82, 272
507, 390, 1597, 384, 69, 270
500, 386, 2210, 376, 75, 272
508, 396, 4038, 1391, 78, 272
502, 390, 1939, 399, 69, 270
499, 394, 1908, 632, 67, 269
502, 390, 2078, 380, 71, 268
500, 388, 1802, 371, 69, 436
510, 388, 1621, 376, 79, 362
508, 390, 2119, 477, 75, 270
506, 388, 1771, 833, 82, 272
506, 386, 2076, 390, 73, 270
506, 388, 1775, 388, 75, 268
508, 390, 2218, 382, 80, 268
504, 390, 2090, 372, 81, 268
510, 392, 1581, 402, 69, 270
508, 388, 1976, 388, 77, 269
506, 390, 1775, 549, 82, 270
499, 395, 1960, 373, 78, 274
507, 392, 2304, 364, 67, 272
510, 390, 2208, 372, 69, 268
506, 392, 1846, 406, 69, 270
510, 386, 1661, 394, 83, 266
508, 388, 1790, 400, 71, 268
508, 392, 1802, 384, 67, 273
507, 392, 2355, 374, 69, 268
502, 388, 1523, 406, 69, 270
506, 388, 2313, 363, 81, 272
500, 390, 1901, 374, 82, 266
508, 392, 1611, 372, 69, 270
504, 388, 1779, 374, 77, 270
494, 386, 1797, 400, 69, 266
498, 388, 1940, 374, 80, 410
510, 390, 1741, 400, 87, 402
510, 388, 2064, 372, 82, 270
510, 388, 1885, 376, 69, 272
508, 390, 1704, 392, 67, 268
500, 388, 1818, 380, 67, 270
505, 386, 1786, 367, 81, 270
505, 388, 1847, 388, 81, 266
507, 392, 1804, 394, 67, 270
507, 388, 2428, 384, 77, 266
508, 392, 1806, 382, 77, 269
505, 390, 1625, 398, 69, 266
508, 388, 1749, 380, 67, 268
509, 388, 1820, 384, 69, 270
506, 390, 1869, 370, 71, 268
502, 388, 1539, 392, 75, 272
507, 392, 2221, 376, 80, 274
508, 388, 1795, 398, 87, 270
501, 394, 1583, 414, 77, 268
504, 387, 1770, 386, 81, 268
508, 390, 1878, 402, 81, 272
506, 390, 2076, 408, 83, 267
502, 387, 1579, 392, 69, 272
502, 390, 2287, 402, 75, 270
508, 386, 2151, 380, 76, 268
508, 388, 1568, 408, 69, 270
508, 390, 1795, 374, 69, 270
506, 390, 1816, 417, 76, 272
506, 390, 2149, 405, 77, 268
508, 396, 1767, 380, 77, 268
510, 392, 2175, 384, 78, 270
506, 392, 1840, 381, 81, 271
508, 390, 1600, 788, 75, 272
507, 390, 1802, 376, 79, 270
510, 390, 1808, 386, 71, 271
500, 394, 2011, 412, 79, 272
506, 390, 1749, 398, 77, 271
508, 392, 2328, 390, 79, 272
508, 390, 1873, 380, 73, 272
508, 388, 2653, 384, 77, 268
496, 386, 1814, 415, 80, 266
500, 390, 1786, 416, 80, 268
506, 394, 2677, 424, 71, 268
502, 392, 1828, 404, 77, 271
510, 390, 2313, 380, 71, 271
510, 388, 1841, 390, 69, 276
504, 390, 1667, 378, 79, 272
508, 385, 1843, 397, 71, 268
508, 390, 1806, 398, 77, 266
508, 386, 2027, 451, 81, 266
510, 388, 1822, 432, 75, 268
508, 390, 2421, 382, 77, 272
508, 388, 1857, 388, 76, 270
504, 392, 1607, 392, 75, 267
496, 390, 1846, 378, 81, 269
504, 390, 1795, 372, 71, 270
508, 394, 2043, 407, 81, 378
508, 388, 1763, 406, 67, 272
512, 392, 2202, 380, 83, 268
500, 388, 2173, 384, 77, 271
499, 390, 1676, 419, 81, 270
495, 390, 1816, 386, 69, 270
508, 394, 1802, 384, 71, 269
501, 392, 2239, 624, 69, 518
508, 388, 1751, 383, 75, 268
506, 392, 2114, 379, 67, 270
507, 388, 1802, 372, 81, 269
510, 392, 1649, 368, 81, 269
495, 392, 2131, 382, 71, 270
508, 392, 1820, 388, 80, 268
499, 388, 1713, 408, 67, 272
506, 390, 1777, 400, 80, 268
506, 396, 2244, 375, 73, 270
508, 392, 1812, 400, 75, 270
503, 388, 1705, 397, 69, 268
496, 390, 2212, 439, 69, 269
501, 394, 1831, 369, 69, 272
506, 390, 1734, 380, 67, 270
502, 388, 1753, 390, 79, 272
507, 390, 2068, 362, 81, 272
501, 388, 1820, 370, 81, 279
510, 390, 1554, 375, 82, 268
493, 390, 1822, 366, 81, 270
510, 390, 1846, 401, 69, 274
502, 388, 1660, 374, 80, 266
510, 390, 1752, 398, 79, 270
508, 388, 2232, 380, 67, 270
498, 392, 1792, 378, 79, 270
510, 392, 1575, 372, 71, 266
502, 386, 2206, 376, 81, 266
504, 390, 1871, 356, 81, 266
494, 388, 2100, 400, 69, 270
498, 404, 1810, 323, 69, 270
504, 392, 2371, 408, 71, 266
504, 388, 1851, 483, 71, 266
508, 388, 1558, 394, 67, 268
496, 386, 1854, 414, 67, 268
506, 390, 1751, 398, 67, 268
500, 390, 1871, 410, 80, 270
508, 390, 1808, 388, 67, 268
506, 390, 2315, 377, 75, 274
501, 390, 1889, 380, 77, 278
509, 388, 1577, 428, 69, 270
500, 390, 1773, 401, 71, 270
510, 390, 1773, 875, 77, 270
494, 388, 2102, 427, 77, 268
506, 388, 1740, 376, 69, 270
504, 388, 2204, 372, 69, 270
508, 394, 1854, 372, 80, 274
508, 396, 1598, 376, 77, 274
497, 388, 1794, 404, 70, 268
508, 392, 1777, 463, 75, 272
508, 394, 2373, 404, 77, 270
508, 390, 1769, 406, 79, 270
510, 386, 2183, 386, 71, 268
500, 390, 1853, 366, 77, 269
510, 386, 1600, 392, 74, 272
508, 394, 1808, 413, 67, 270
504, 520, 2386, 406, 69, 272
510, 384, 2001, 394, 81, 266
501, 390, 2188, 404, 69, 272
506, 388, 2088, 372, 71, 268
508, 388, 1798, 409, 81, 272
501, 388, 1597, 408, 82, 268
506, 388, 1784, 408, 77, 266
507, 392, 1839, 403, 75, 270
508, 392, 1844, 399, 81, 270
500, 394, 1753, 394, 87, 270
501, 388, 2180, 405, 76, 270
508, 388, 1867, 390, 69, 271
509, 388, 1605, 366, 88, 272
510, 392, 1801, 394, 76, 276
500, 388, 1830, 414, 71, 270
510, 392, 1998, 402, 71, 268
508, 390, 1591, 379, 69, 268
508, 387, 2083, 384, 69, 270
506, 388, 1846, 380, 82, 268
504, 388, 1588, 407, 79, 268
506, 388, 1795, 394, 77, 268
510, 390, 1810, 664, 74, 270
510, 388, 2102, 398, 78, 268
512, 390, 1743, 408, 85, 270
498, 390, 2193, 371, 69, 270
500, 390, 1812, 361, 71, 266
504, 394, 1862, 396, 71, 268
514, 392, 1991, 406, 75, 270
504, 388, 1753, 439, 71, 270
502, 388, 1832, 409, 78, 268
501, 384, 1552, 384, 71, 268
500, 388, 1828, 423, 81, 266
508, 392, 2227, 398, 75, 268
507, 390, 1575, 364, 75, 272
507, 392, 1695, 396, 79, 269
508, 388, 1647, 427, 69, 269
502, 387, 2036, 406, 67, 268
506, 392, 1710, 380, 69, 270
508, 388, 1755, 393, 81, 266
508, 387, 1672, 422, 88, 276
490, 386, 1588, 419, 78, 268
510, 394, 1678, 394, 71, 270
500, 386, 1649, 359, 77, 267
494, 390, 2002, 364, 82, 270
501, 386, 1737, 386, 81, 270
506, 390, 1736, 400, 75, 266
505, 390, 1717, 396, 75, 269
497, 388, 1629, 398, 77, 266
508, 396, 1731, 402, 79, 270
508, 386, 1684, 394, 81, 272
497, 386, 2009, 410, 80, 270
508, 394, 1883, 435, 82, 268
506, 390, 1753, 441, 79, 270
506, 394, 1684, 402, 81, 269
508, 392, 1662, 396, 84, 268
510, 390, 1738, 400, 71, 270
506, 392, 1716, 374, 81, 272
500, 388, 1846, 502, 71, 266
501, 388, 1566, 404, 69, 269
498, 429, 1763, 402, 69, 270
504, 390, 1635, 406, 72, 404
496, 386, 1649, 410, 67, 270
506, 390, 1639, 402, 81, 268
506, 388, 1686, 398, 77, 270
508, 386, 1846, 402, 71, 269
506, 394, 1549, 392, 81, 266
501, 388, 1741, 376, 69, 268
501, 388, 1637, 373, 67, 271
504, 386, 1757, 412, 86, 270
501, 390, 1658, 374, 71, 268
512, 392, 1698, 390, 81, 270
502, 388, 1753, 398, 72, 268
508, 388, 1704, 369, 77, 268
494, 390, 1674, 398, 71, 274
504, 390, 1674, 405, 69, 268
510, 388, 1721, 396, 71, 268
502, 388, 1627, 382, 69, 272
504, 394, 1649, 400, 69, 270
499, 392, 1755, 415, 69, 266
508, 390, 1566, 376, 69, 270
490, 390, 2190, 410, 69, 268
510, 388, 1649, 451, 69, 266
508, 392, 1735, 398, 71, 271
503, 399, 1627, 400, 82, 272
508, 388, 1767, 375, 69, 271
508, 388, 1737, 388, 70, 268
508, 392, 1602, 403, 69, 271
496, 388, 1814, 404, 71, 268
508, 386, 1702, 386, 67, 268
499, 390, 1780, 396, 71, 266
506, 386, 1588, 369, 75, 270
500, 385, 1650, 380, 67, 270
508, 459, 2321, 392, 67, 272
1255, 680, 8099, 1810, 951, 268
555, 554, 3925, 1170, 412, 270
502, 392, 2208, 443, 76, 268
500, 388, 1745, 439, 76, 268
506, 390, 1564, 412, 81, 268
502, 390, 2096, 410, 67, 268
508, 396, 1644, 403, 82, 270
503, 392, 1766, 402, 71, 268
508, 390, 1623, 410, 80, 272
506, 396, 1676, 417, 77, 280
508, 390, 1893, 416, 69, 268
508, 388, 1639, 595, 79, 269
498, 392, 1753, 415, 75, 271
508, 390, 1635, 410, 69, 269
494, 390, 1601, 408, 69, 270
507, 388, 1757, 394, 71, 268
506, 386, 1708, 404, 68, 268
506, 388, 1718, 855, 81, 268
506, 392, 2096, 1109, 69, 455
503, 386, 2753, 1004, 76, 274
534, 392, 1708, 400, 69, 272
500, 388, 1977, 918, 80, 266
493, 411, 1718, 314, 67, 270
506, 388, 1704, 400, 86, 266
506, 394, 3146, 678, 67, 270
492, 390, 2104, 500, 67, 271
508, 390, 1732, 455, 70, 270
510, 394, 1736, 402, 69, 266
501, 390, 1767, 400, 67, 271
510, 390, 1615, 404, 75, 270
494, 434, 1699, 613, 71, 270
502, 388, 1669, 420, 67, 268
495, 386, 1922, 573, 68, 274
502, 390, 1684, 394, 79, 268
506, 388, 1700, 394, 71, 268
508, 390, 1737, 419, 71, 266
508, 390, 1531, 406, 69, 268
496, 388, 1775, 410, 69, 272
505, 392, 1692, 423, 71, 268
500, 390, 1757, 396, 75, 268
508, 388, 1696, 370, 85, 268
504, 388, 1669, 374, 77, 276
498, 388, 1809, 376, 69, 269
508, 394, 1844, 402, 81, 269
491, 392, 1695, 404, 71, 266
507, 386, 1680, 408, 71, 269
508, 386, 2236, 406, 71, 268
509, 394, 1550, 627, 81, 268
510, 388, 1669, 378, 71, 266
508, 392, 1745, 382, 79, 268
508, 388, 1591, 365, 69, 272
508, 388, 1828, 404, 77, 274
508, 390, 1930, 427, 67, 268
500, 390, 2236, 400, 69, 268
503, 390, 1686, 390, 69, 268
507, 388, 1727, 386, 69, 268
491, 388, 1739, 439, 81, 266
500, 386, 1627, 402, 67, 272
500, 390, 1664, 411, 71, 268
500, 390, 1724, 400, 81, 268
507, 390, 1983, 436, 69, 266
508, 384, 1792, 378, 77, 269
497, 392, 2076, 396, 77, 270
508, 390, 1732, 441, 79, 281
497, 390, 1615, 394, 75, 269
508, 390, 1682, 405, 67, 276
500, 390, 1725, 373, 69, 270
502, 392, 1694, 382, 71, 266
548, 423, 4324, 1006, 83, 614
503, 464, 2313, 506, 69, 270
503, 392, 1666, 425, 79, 282
502, 394, 1875, 412, 71, 319
508, 390, 1755, 414, 69, 272
510, 390, 2184, 662, 69, 272
493, 390, 1755, 433, 67, 270
504, 388, 1619, 382, 81, 268
497, 390, 2001, 408, 77, 270
510, 388, 1629, 422, 75, 273
499, 388, 1621, 413, 69, 273
499, 388, 2139, 396, 69, 270
508, 390, 1719, 412, 81, 271
506, 388, 1700, 420, 77, 266
498, 392, 1641, 382, 75, 271
502, 388, 1722, 681, 67, 270
508, 386, 1648, 400, 71, 270
503, 390, 2235, 406, 71, 268
506, 386, 1639, 402, 83, 266
508, 390, 1724, 400, 79, 270
502, 390, 1653, 414, 67, 268
496, 396, 1717, 394, 88, 268
503, 390, 1634, 484, 75, 268
508, 386, 1730, 378, 81, 274
505, 392, 1896, 366, 76, 266
500, 390, 1538, 396, 70, 268
506, 390, 2082, 430, 79, 268
507, 388, 1709, 410, 81, 268
493, 390, 1623, 398, 71, 268
508, 434, 3933, 1706, 71, 268
508, 390, 2039, 369, 77, 268
508, 390, 1915, 400, 81, 275
506, 388, 1586, 388, 75, 270
502, 388, 1799, 393, 92, 268
507, 392, 1662, 418, 71, 268
510, 386, 1991, 405, 85, 272
500, 388, 1541, 404, 71, 267
508, 386, 2202, 424, 75, 279
506, 394, 1769, 406, 75, 268
508, 388, 1643, 374, 69, 272
494, 385, 2082, 377, 69, 274
503, 390, 1660, 429, 69, 270
508, 390, 2045, 415, 69, 273
502, 398, 1708, 400, 69, 272
507, 388, 1705, 410, 81, 270
508, 386, 1747, 425, 79, 270
500, 390, 1550, 396, 69, 272
509, 394, 2101, 380, 89, 268
508, 390, 1658, 388, 71, 268
501, 388, 1887, 406, 71, 275
506, 390, 1673, 394, 69, 272
510, 390, 1781, 410, 77, 270
507, 390, 1676, 429, 69, 268
512, 429, 1625, 404, 69, 276
512, 390, 1733, 394, 77, 270
508, 390, 1777, 396, 76, 276
508, 386, 2004, 376, 77, 275
509, 390, 1662, 366, 78, 272
506, 390, 1714, 400, 81, 268
506, 497, 1849, 814, 71, 270
496, 388, 1692, 412, 67, 272
502, 386, 1674, 392, 71, 270
506, 388, 2230, 376, 69, 270
512, 394, 1797, 831, 67, 272
509, 386, 1536, 400, 76, 272
499, 390, 2221, 382, 79, 272
502, 390, 2285, 390, 77, 270
500, 386, 2100, 402, 69, 270
510, 390, 1550, 380, 81, 270
508, 388, 2173, 419, 81, 269
510, 386, 1962, 449, 77, 266
498, 390, 1927, 404, 79, 266
500, 388, 1739, 412, 69, 266
509, 388, 2269, 402, 69, 268
497, 390, 1780, 412, 67, 268
506, 392, 1572, 413, 71, 268
504, 388, 2102, 437, 67, 268
502, 392, 2321, 422, 75, 268
508, 392, 1956, 411, 67, 270
509, 390, 1654, 461, 80, 268
508, 388, 2057, 406, 71, 279
505, 388, 1798, 412, 82, 268
493, 390, 1731, 407, 81, 272
501, 388, 1794, 402, 72, 270
506, 388, 2139, 399, 68, 272
502, 390, 1844, 400, 69, 268
503, 388, 1585, 504, 73, 268
498, 390, 1784, 426, 71, 268
501, 390, 2204, 408, 69, 270
503, 392, 1796, 398, 71, 270
508, 388, 1613, 400, 67, 268
506, 388, 2262, 374, 81, 270
504, 390, 1790, 421, 77, 268
501, 386, 2288, 400, 69, 272
508, 385, 1757, 400, 81, 268
488, 400, 2108, 319, 85, 262
506, 392, 1810, 380, 71, 270
508, 388, 1731, 388, 79, 270
502, 388, 1779, 374, 67, 272
502, 390, 2285, 392, 67, 272
500, 390, 1786, 375, 71, 268
500, 392, 1730, 406, 77, 268
506, 388, 2204, 396, 77, 270
507, 390, 1796, 392, 77, 268
510, 390, 2021, 380, 70, 268
508, 390, 1606, 416, 77, 268
510, 390, 2047, 378, 70, 268
500, 388, 1830, 382, 81, 268
508, 390, 1759, 388, 67, 270
495, 390, 1810, 416, 69, 268
506, 388, 2210, 420, 67, 270
502, 386, 1808, 392, 73, 272
506, 390, 1564, 404, 73, 270
504, 388, 2210, 400, 69, 268
509, 386, 1761, 413, 71, 266
510, 390, 1946, 380, 75, 270
499, 392, 1554, 387, 77, 269
508, 390, 2214, 373, 77, 268
510, 390, 1814, 404, 71, 268
507, 388, 1820, 412, 77, 268
502, 392, 1844, 386, 69, 268
510, 386, 2567, 418, 69, 268
501, 388, 1786, 382, 69, 272
499, 388, 1692, 384, 67, 268
491, 388, 2314, 394, 71, 268
507, 388, 2214, 392, 80, 270
500, 386, 2155, 390, 69, 272
502, 390, 1584, 409, 84, 270
499, 392, 2044, 386, 71, 267
507, 386, 1767, 410, 79, 270
507, 390, 1668, 397, 71, 267
501, 386, 1794, 424, 67, 270
508, 390, 2123, 397, 71, 272
508, 387, 1859, 369, 69, 271
506, 390, 1583, 408, 77, 268
489, 390, 2163, 373, 75, 270
506, 387, 2225, 394, 75, 271
502, 387, 2005, 382, 77, 270
500, 390, 1568, 374, 72, 268
504, 388, 2179, 394, 71, 268
510, 392, 1793, 376, 79, 272
493, 388, 1889, 483, 77, 268
500, 388, 1812, 410, 75, 270
508, 390, 2180, 538, 69, 268
508, 388, 1755, 398, 69, 270
508, 394, 1771, 382, 69, 268
503, 390, 2202, 382, 69, 270
508, 390, 2196, 380, 71, 270
502, 388, 1936, 504, 71, 268
508, 394, 1566, 394, 67, 270
500, 388, 2255, 388, 69, 270
508, 390, 1771, 374, 79, 362
496, 390, 1696, 402, 83, 266
504, 387, 2273, 402, 69, 269
507, 388, 2218, 384, 67, 270
502, 394, 1828, 392, 72, 272
508, 390, 1674, 374, 69, 266
495, 390, 2562, 378, 80, 276
507, 393, 2340, 392, 71, 277
508, 394, 1797, 372, 77, 272
510, 390, 1683, 366, 79, 270
508, 386, 2265, 362, 73, 270
506, 392, 1669, 378, 89, 270
495, 388, 1812, 380, 69, 270
507, 396, 1654, 439, 77, 266
510, 388, 1664, 376, 71, 272
506, 390, 1757, 378, 72, 268
508, 390, 1621, 366, 73, 270
489, 390, 1684, 384, 69, 268
506, 387, 1727, 406, 71, 266
500, 390, 1796, 372, 69, 268
498, 392, 1525, 376, 69, 268
508, 388, 1694, 394, 79, 266
509, 390, 1717, 412, 73, 270
510, 390, 1587, 398, 71, 270
500, 392, 1838, 371, 69, 270
504, 388, 1680, 382, 71, 270
503, 392, 1853, 388, 79, 272
499, 396, 1619, 375, 77, 270
504, 388, 1613, 372, 71, 268
506, 394, 1732, 382, 71, 269
500, 387, 1644, 394, 67, 270
495, 386, 1700, 382, 67, 269
508, 392, 1706, 377, 71, 269
502, 390, 1769, 370, 71, 268
508, 396, 1612, 401, 69, 272
508, 392, 1660, 398, 69, 270
506, 392, 1763, 388, 79, 272
502, 392, 1597, 384, 80, 266
500, 387, 1680, 380, 71, 268
508, 392, 1680, 377, 67, 270
507, 392, 1686, 392, 81, 268
510, 386, 1696, 386, 79, 270
506, 388, 1712, 382, 69, 270
504, 392, 1706, 386, 79, 268
505, 390, 1579, 435, 69, 270
493, 388, 1692, 404, 67, 272
493, 386, 1676, 394, 69, 266
505, 392, 1656, 380, 75, 274
502, 390, 1710, 405, 71, 266
510, 394, 1690, 367, 78, 266
505, 395, 1663, 382, 71, 268
506, 392, 1651, 418, 67, 270
500, 392, 1694, 399, 75, 270
504, 392, 1655, 410, 67, 272
508, 390, 1731, 414, 71, 271
502, 390, 1710, 362, 67, 269
501, 437, 1717, 367, 69, 268
507, 388, 1800, 390, 71, 271
507, 392, 1569, 404, 81, 272
494, 390, 1712, 381, 71, 270
502, 392, 1651, 365, 77, 270
502, 390, 1747, 589, 77, 268
507, 392, 1684, 382, 68, 268
508, 388, 1698, 365, 69, 266
506, 394, 1730, 390, 79, 270
502, 388, 1584, 406, 71, 270
500, 386, 1794, 394, 77, 270
509, 384, 1672, 402, 86, 268
504, 396, 2521, 390, 81, 268
503, 862, 4408, 1322, 191, 378
545, 422, 4800, 1519, 74, 625
503, 388, 2822, 786, 75, 268
492, 386, 1885, 380, 67, 269
501, 388, 1648, 404, 67, 268
500, 390, 1607, 404, 79, 268
509, 386, 1969, 395, 69, 270
508, 394, 1602, 404, 69, 268
508, 394, 1708, 382, 67, 516
503, 386, 2302, 606, 69, 268
499, 386, 1708, 404, 71, 270
506, 388, 1683, 415, 69, 272
506, 392, 1661, 371, 72, 272
502, 388, 1664, 380, 79, 270
504, 390, 1551, 394, 67, 272
489, 613, 1755, 418, 79, 270
494, 422, 2149, 325, 86, 274
494, 390, 2104, 396, 63, 275
508, 390, 2299, 670, 81, 270
506, 390, 2563, 1103, 63, 312
699, 392, 3337, 953, 69, 372
510, 433, 2386, 739, 83, 270
498, 388, 1763, 408, 69, 270
498, 396, 2210, 370, 71, 270
496, 388, 1765, 392, 69, 270
503, 392, 1938, 418, 69, 274
508, 390, 2330, 435, 69, 270
508, 425, 3467, 715, 69, 270
494, 392, 2067, 402, 69, 268
508, 390, 1804, 379, 77, 268
510, 388, 1682, 380, 77, 271
506, 394, 2053, 370, 71, 268
508, 392, 1544, 433, 67, 269
506, 396, 2320, 429, 77, 267
506, 390, 1828, 394, 71, 268
498, 388, 1797, 386, 77, 270
510, 390, 1743, 430, 81, 270
500, 388, 2078, 1080, 69, 270
500, 386, 1779, 384, 69, 270
501, 388, 1646, 386, 77, 268
502, 396, 2462, 408, 69, 272
508, 390, 1921, 407, 69, 270
500, 390, 2084, 412, 67, 268
508, 390, 1751, 408, 75, 272
506, 418, 3947, 1012, 67, 520
508, 388, 2257, 833, 81, 276
506, 388, 1784, 402, 79, 279
509, 392, 1566, 603, 67, 270
489, 390, 2253, 372, 77, 266
502, 390, 1844, 411, 75, 268
503, 386, 2082, 390, 69, 270
508, 392, 1814, 382, 87, 268
506, 388, 2183, 374, 77, 276
507, 392, 1843, 388, 75, 268
508, 388, 1641, 516, 75, 270
495, 390, 1804, 400, 69, 501
510, 388, 2167, 419, 80, 268
509, 384, 1908, 412, 75, 269
501, 388, 1603, 421, 75, 270
501, 390, 2226, 392, 79, 279
508, 388, 1830, 386, 71, 468
494, 390, 1838, 378, 71, 268
504, 388, 1745, 375, 75, 271
508, 386, 2320, 378, 69, 268
508, 390, 1696, 376, 81, 268
502, 390, 1722, 414, 69, 268
506, 388, 1834, 378, 67, 266
506, 390, 2086, 396, 71, 301
492, 388, 1824, 383, 67, 268
500, 388, 1851, 376, 71, 267
496, 390, 2169, 379, 69, 268
493, 388, 1867, 378, 71, 270
505, 390, 1932, 380, 71, 271
508, 390, 1751, 400, 73, 269
502, 386, 2307, 366, 70, 272
494, 388, 1799, 388, 71, 268
500, 390, 12855, 439, 88, 282
496, 392, 1785, 380, 85, 270
512, 386, 2508, 367, 71, 266
498, 390, 1826, 408, 71, 271
498, 388, 1615, 439, 80, 268
508, 390, 2220, 400, 77, 270
502, 386, 1842, 382, 67, 268
499, 388, 1867, 372, 67, 274
508, 390, 1777, 380, 69, 268
502, 392, 2299, 406, 80, 270
508, 392, 1787, 400, 71, 268
511, 390, 1599, 441, 69, 270
500, 388, 1856, 416, 69, 268
502, 388, 2312, 396, 72, 268
502, 388, 1856, 382, 69, 268
507, 386, 1660, 384, 71, 275
506, 394, 2093, 370, 86, 268
506, 390, 1826, 400, 71, 268
501, 395, 2069, 380, 71, 267
501, 390, 1747, 408, 67, 272
508, 390, 2196, 404, 69, 272
504, 390, 1962, 390, 77, 270
495, 388, 1674, 406, 69, 270
502, 390, 1734, 384, 69, 270
499, 388, 2198, 374, 69, 274
510, 392, 1792, 423, 71, 267
508, 387, 1595, 434, 80, 272
510, 392, 2208, 378, 79, 272
508, 390, 1820, 369, 81, 268
506, 394, 1599, 438, 79, 268
494, 390, 1809, 396, 71, 266
508, 388, 1804, 398, 81, 269
507, 390, 1963, 375, 69, 270
500, 388, 1545, 440, 82, 274
502, 390, 2169, 390, 69, 268
505, 390, 1871, 386, 79, 270
506, 392, 1633, 418, 79, 273
502, 386, 1860, 392, 80, 418
506, 1820, 6675, 2214, 351, 406
506, 390, 1943, 376, 69, 270
500, 394, 1844, 499, 69, 268
510, 390, 2141, 380, 71, 270
500, 388, 1788, 723, 69, 268
499, 392, 2082, 413, 71, 271
509, 388, 2267, 491, 81, 264
508, 660, 2074, 1308, 81, 268
508, 402, 2147, 601, 80, 268
508, 394, 1647, 381, 73, 271
491, 390, 1887, 900, 82, 270
510, 388, 1843, 411, 77, 271
495, 392, 2005, 479, 69, 268
500, 388, 1806, 404, 71, 266
502, 390, 2153, 380, 67, 270
508, 392, 1860, 392, 79, 270
506, 428, 1727, 404, 67, 274
494, 430, 1818, 412, 69, 493
498, 428, 1786, 595, 67, 266
503, 388, 1985, 373, 69, 319
510, 390, 1769, 404, 75, 270
508, 390, 2366, 378, 67, 272
510, 390, 1808, 380, 81, 270
498, 392, 1658, 380, 77, 269
503, 390, 1774, 400, 67, 269
506, 390, 1789, 386, 79, 272
506, 388, 1966, 365, 75, 266
508, 392, 1658, 414, 81, 274
502, 388, 2058, 368, 67, 280
512, 392, 1852, 388, 84, 268
506, 390, 1583, 380, 69, 270
502, 390, 1801, 423, 80, 268
499, 396, 1873, 440, 71, 270
512, 392, 1948, 380, 69, 271
506, 388, 1572, 368, 69, 271
502, 386, 1836, 378, 71, 268
502, 390, 1816, 376, 78, 270
506, 390, 1606, 406, 69, 269
495, 388, 1836, 457, 69, 573
510, 394, 2076, 414, 79, 268
508, 390, 2116, 383, 87, 268
